,bug,dark,dragon,electric,fairy,fighting,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Cluster
443,0.09379864040406177,0.19034402506120524,0.09517201253060262,0.18809365529769498,0.0,0.10195651241690849,0.10753773226408615,0.10825975244370238,0.10696415961644529,0.10696415961644529,0.21137304031043302,0.1900926235068863,0.2031024608406682,0.15845442914477514,0.22014181236868877,0.0,0.8113797507522407,1
444,0.15611626495853828,0.15840207342942994,0.15840207342942994,0.1565293420084762,0.0,0.16969403648240222,0.17898328835961932,0.18018500187253178,0.17802864744961958,0.17802864744961958,0.17590217418954407,0.1581928599936276,0.16901949459898497,0.263727848694366,0.36639888766143364,0.0,0.6752207473624766,4
445,0.15611626495853828,0.15840207342942994,0.15840207342942994,0.1565293420084762,0.0,0.16969403648240222,0.17898328835961932,0.18018500187253178,0.17802864744961958,0.17802864744961958,0.17590217418954407,0.1581928599936276,0.16901949459898497,0.263727848694366,0.36639888766143364,0.0,0.6752207473624766,4
446,0.15611626495853828,0.15840207342942994,0.15840207342942994,0.1565293420084762,0.0,0.16969403648240222,0.17898328835961932,0.18018500187253178,0.17802864744961958,0.17802864744961958,0.17590217418954407,0.1581928599936276,0.16901949459898497,0.263727848694366,0.36639888766143364,0.0,0.6752207473624766,4
447,0.15611626495853828,0.15840207342942994,0.15840207342942994,0.1565293420084762,0.0,0.16969403648240222,0.17898328835961932,0.18018500187253178,0.17802864744961958,0.17802864744961958,0.17590217418954407,0.1581928599936276,0.16901949459898497,0.263727848694366,0.36639888766143364,0.0,0.6752207473624766,4
448,0.48561986032660454,0.24636508180193062,0.24636508180193062,0.24345239499343466,0.0,0.2639276385350613,0.27837534902938704,0.28024439178559224,0.27689058193769656,0.27689058193769656,0.27358324670321477,0.24603968905858076,0.262878513591877,0.0,0.0,0.0,0.0,17
449,0.243863563933601,0.2474341425682442,0.2474341425682442,0.24450881663423277,0.0,0.2650729091287669,0.27958331308735945,0.2814604662473062,0.27809210309299287,0.27809210309299287,0.27477041622103726,0.2471073378365841,0.26401923168038377,0.41195972186645724,0.0,0.0,0.0,2
450,0.6401609113308399,0.21651131975306837,0.21651131975306837,0.21395158336379458,0.0,0.23194569993680456,0.24464268135826914,0.24628523926810414,0.24333783377111684,0.24333783377111684,0.2404312712369864,0.2162253571004657,0.23102370472395492,0.0,0.0,0.0,0.0,17
451,0.243863563933601,0.2474341425682442,0.2474341425682442,0.24450881663423277,0.0,0.2650729091287669,0.27958331308735945,0.2814604662473062,0.27809210309299287,0.27809210309299287,0.27477041622103726,0.2471073378365841,0.26401923168038377,0.41195972186645724,0.0,0.0,0.0,2
452,0.42995080924369905,0.21812301131772127,0.21812301131772127,0.21554422047184435,0.0,0.23367228369451298,0.24646378034906963,0.24811856531812146,0.24514921958917527,0.24514921958917527,0.24222102085457395,0.2178349199838306,0.23274342522892952,0.0,0.0,0.0,0.46489663780986196,14
